trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3771,False,"{'a': 0.6, 'e': 0.022985613518761275}",20,8,23.238033663522543,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3772,False,"{'a': 0.6, 'e': 0.022962627905242512}",25,18,13.225232463158715,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3773,False,"{'a': 0.6, 'e': 0.022939665277337273}",30,12,34.62956907342244,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3774,False,"{'a': 0.6, 'e': 0.022916725612059933}",25,11,22.38544535558923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3775,False,"{'a': 0.6, 'e': 0.022893808886447875}",25,11,17.341644470086063,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3776,False,"{'a': 0.6, 'e': 0.022870915077561425}",20,11,17.874512836761546,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3777,False,"{'a': 0.6, 'e': 0.022848044162483865}",25,15,16.909012829708644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3778,False,"{'a': 0.6, 'e': 0.02282519611832138}",20,14,14.02219300898491,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3779,False,"{'a': 0.6, 'e': 0.02280237092220306}",30,20,18.924245853226424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3780,False,"{'a': 0.6, 'e': 0.022779568551280854}",30,19,18.107446752265098,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3781,False,"{'a': 0.6, 'e': 0.022756788982729575}",25,15,15.442788698314931,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3782,False,"{'a': 0.6, 'e': 0.022734032193746846}",20,14,13.895011440693994,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3783,False,"{'a': 0.6, 'e': 0.0227112981615531}",30,18,22.658460746730206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3784,False,"{'a': 0.6, 'e': 0.022688586863391546}",20,13,12.593965725474476,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3785,False,"{'a': 0.6, 'e': 0.022665898276528155}",25,12,20.45211679815717,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3786,False,"{'a': 0.6, 'e': 0.022643232378251627}",20,14,11.755436585637906,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3787,False,"{'a': 0.6, 'e': 0.022620589145873376}",25,19,11.398299994589797,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3788,False,"{'a': 0.6, 'e': 0.0225979685567275}",30,12,33.92233648063726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3789,False,"{'a': 0.6, 'e': 0.022575370588170773}",20,7,20.338005089811887,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3790,False,"{'a': 0.6, 'e': 0.0225527952175826}",20,14,11.880331071463669,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3791,False,"{'a': 0.6, 'e': 0.02253024242236502}",25,17,14.85706986767984,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3792,False,"{'a': 0.6, 'e': 0.022507712179942654}",20,8,20.472334912722623,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3793,False,"{'a': 0.6, 'e': 0.022485204467762712}",20,10,19.465431984541908,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3794,False,"{'a': 0.6, 'e': 0.02246271926329495}",20,11,16.60901587588572,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3795,False,"{'a': 0.6, 'e': 0.022440256544031655}",30,18,26.94083820050266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3796,False,"{'a': 0.6, 'e': 0.022417816287487624}",20,8,19.06310153908559,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3797,False,"{'a': 0.6, 'e': 0.022395398471200135}",30,21,18.1367083895692,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3798,False,"{'a': 0.6, 'e': 0.022373003072728936}",20,0,-13.14381856445017,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
3799,False,"{'a': 0.6, 'e': 0.022350630069656208}",20,0,30.301624898167056,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3800,False,"{'a': 0.6, 'e': 0.02232827943958655}",20,7,24.839281667673166,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3801,False,"{'a': 0.6, 'e': 0.022305951160146963}",20,9,19.82892966842891,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3802,False,"{'a': 0.6, 'e': 0.022283645208986815}",25,13,23.104365904845395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3803,False,"{'a': 0.6, 'e': 0.02226136156377783}",30,4,48.78878587470775,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3804,False,"{'a': 0.6, 'e': 0.022239100202214052}",20,8,21.553193341339703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3805,False,"{'a': 0.6, 'e': 0.022216861102011837}",25,18,13.415833302170114,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3806,False,"{'a': 0.6, 'e': 0.022194644240909826}",25,7,30.219619242887834,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3807,False,"{'a': 0.6, 'e': 0.022172449596668916}",25,8,30.713320153057193,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3808,False,"{'a': 0.6, 'e': 0.022150277147072246}",25,11,29.30611357959137,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3809,False,"{'a': 0.6, 'e': 0.022128126869925175}",20,15,9.575581492286283,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3810,False,"{'a': 0.6, 'e': 0.02210599874305525}",25,14,21.21826443510271,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3811,False,"{'a': 0.6, 'e': 0.022083892744312193}",25,8,27.162212167244114,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3812,False,"{'a': 0.6, 'e': 0.02206180885156788}",25,11,25.50766994054588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3813,False,"{'a': 0.6, 'e': 0.022039747042716315}",25,0,32.655337221827324,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
3814,False,"{'a': 0.6, 'e': 0.022017707295673598}",35,25,-23.404902706888244,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
3815,False,"{'a': 0.6, 'e': 0.021995689588377925}",20,10,16.584532783942368,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3816,False,"{'a': 0.6, 'e': 0.021973693898789545}",30,20,17.783810928005575,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3817,False,"{'a': 0.6, 'e': 0.021951720204890758}",25,14,22.50555869817808,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3818,False,"{'a': 0.6, 'e': 0.021929768484685867}",20,14,11.084687684188617,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3819,False,"{'a': 0.6, 'e': 0.02190783871620118}",25,17,17.602453133087245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3820,False,"{'a': 0.6, 'e': 0.02188593087748498}",25,10,29.37116315689006,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3821,False,"{'a': 0.6, 'e': 0.021864044946607493}",20,0,25.862270000627994,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
3822,False,"{'a': 0.6, 'e': 0.021842180901660888}",20,13,13.402937643686135,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3823,False,"{'a': 0.6, 'e': 0.021820338720759225}",20,5,23.574579961015328,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3824,False,"{'a': 0.6, 'e': 0.021798518382038466}",20,7,22.307568845619443,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3825,False,"{'a': 0.6, 'e': 0.021776719863656428}",20,12,13.075284780398235,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3826,False,"{'a': 0.6, 'e': 0.02175494314379277}",30,19,20.146792367342677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3827,False,"{'a': 0.6, 'e': 0.021733188200648977}",20,5,25.44791535315023,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3828,False,"{'a': 0.6, 'e': 0.021711455012448328}",25,15,18.687030518603198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3829,False,"{'a': 0.6, 'e': 0.02168974355743588}",25,17,12.807925529089594,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3830,False,"{'a': 0.6, 'e': 0.021668053813878443}",30,17,24.501103267606673,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3831,False,"{'a': 0.6, 'e': 0.021646385760064567}",20,11,18.61893691335099,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3832,False,"{'a': 0.6, 'e': 0.0216247393743045}",20,10,19.808882702932607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3833,False,"{'a': 0.6, 'e': 0.0216031146349302}",30,18,23.018410595497404,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3834,False,"{'a': 0.6, 'e': 0.021581511520295266}",35,18,32.149248086946606,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3835,False,"{'a': 0.6, 'e': 0.021559930008774972}",25,18,10.884834480531286,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3836,False,"{'a': 0.6, 'e': 0.021538370078766196}",20,13,11.804476625708169,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3837,False,"{'a': 0.6, 'e': 0.021516831708687432}",25,7,33.52281593903995,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3838,False,"{'a': 0.6, 'e': 0.021495314876978745}",25,13,22.15830482383189,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3839,False,"{'a': 0.6, 'e': 0.021473819562101766}",25,13,23.512224360980593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3840,False,"{'a': 0.6, 'e': 0.021452345742539663}",25,14,10.000886710700623,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3841,False,"{'a': 0.6, 'e': 0.021430893396797122}",20,2,26.89320808894862,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3842,False,"{'a': 0.6, 'e': 0.021409462503400326}",30,12,31.692085529471875,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3843,False,"{'a': 0.6, 'e': 0.021388053040896925}",20,4,25.535775530969552,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3844,False,"{'a': 0.6, 'e': 0.02136666498785603}",25,20,11.603795236796213,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3845,False,"{'a': 0.6, 'e': 0.021345298322868172}",25,14,16.410302405853887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3846,False,"{'a': 0.6, 'e': 0.021323953024545303}",25,14,18.75851198345664,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3847,False,"{'a': 0.6, 'e': 0.021302629071520758}",20,16,7.251666796742108,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3848,False,"{'a': 0.6, 'e': 0.021281326442449237}",25,17,14.718643444992647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3849,False,"{'a': 0.6, 'e': 0.02126004511600679}",20,8,24.005776760905746,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3850,False,"{'a': 0.6, 'e': 0.021238785070890782}",30,24,11.678499804120829,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3851,False,"{'a': 0.6, 'e': 0.021217546285819892}",25,15,19.986334829123148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3852,False,"{'a': 0.6, 'e': 0.021196328739534073}",30,18,16.111507311922104,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3853,False,"{'a': 0.6, 'e': 0.021175132410794537}",30,6,45.7291251342335,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3854,False,"{'a': 0.6, 'e': 0.021153957278383744}",20,6,-14.059721327948228,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3855,False,"{'a': 0.6, 'e': 0.02113280332110536}",20,6,22.713672023850435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3856,False,"{'a': 0.6, 'e': 0.021111670517784255}",20,8,19.970891686802457,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3857,False,"{'a': 0.6, 'e': 0.02109055884726647}",25,11,23.455189440151383,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3858,False,"{'a': 0.6, 'e': 0.021069468288419203}",25,9,24.975076872958333,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3859,False,"{'a': 0.6, 'e': 0.021048398820130782}",25,20,9.733910180036718,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3860,False,"{'a': 0.6, 'e': 0.021027350421310653}",35,27,17.758249713034488,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3861,False,"{'a': 0.6, 'e': 0.021006323070889343}",20,10,22.472010339436753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3862,False,"{'a': 0.6, 'e': 0.020985316747818453}",25,11,26.65257691367136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3863,False,"{'a': 0.6, 'e': 0.020964331431070633}",30,13,31.6120444389642,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3864,False,"{'a': 0.6, 'e': 0.020943367099639565}",20,7,24.732467468780342,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3865,False,"{'a': 0.6, 'e': 0.020922423732539924}",30,17,24.906931363800695,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3866,False,"{'a': 0.6, 'e': 0.020901501308807385}",20,8,24.216521171376897,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3867,False,"{'a': 0.6, 'e': 0.020880599807498578}",30,15,28.38512027276762,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3868,False,"{'a': 0.6, 'e': 0.02085971920769108}",30,13,33.00440827992593,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3869,False,"{'a': 0.6, 'e': 0.020838859488483387}",25,18,14.514734881920706,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3870,False,"{'a': 0.6, 'e': 0.020818020628994904}",30,21,17.387155278324695,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3871,False,"{'a': 0.6, 'e': 0.02079720260836591}",20,12,12.741395443743038,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3872,False,"{'a': 0.6, 'e': 0.020776405405757543}",25,14,20.862805151516223,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3873,False,"{'a': 0.6, 'e': 0.020755629000351786}",20,11,15.770357023523477,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3874,False,"{'a': 0.6, 'e': 0.020734873371351433}",25,11,26.754388679849413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3875,False,"{'a': 0.6, 'e': 0.02071413849798008}",20,10,17.390349261520544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3876,False,"{'a': 0.6, 'e': 0.020693424359482102}",20,8,19.820012688575023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3877,False,"{'a': 0.6, 'e': 0.02067273093512262}",20,8,21.6199233015238,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3878,False,"{'a': 0.6, 'e': 0.020652058204187498}",20,8,15.038382329493926,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3879,False,"{'a': 0.6, 'e': 0.02063140614598331}",30,16,14.428551557838613,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3880,False,"{'a': 0.6, 'e': 0.020610774739837325}",20,12,12.189127346826208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3881,False,"{'a': 0.6, 'e': 0.02059016396509749}",20,12,14.669568153247301,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3882,False,"{'a': 0.6, 'e': 0.02056957380113239}",20,14,11.816826475273825,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3883,False,"{'a': 0.6, 'e': 0.02054900422733126}",25,13,26.78915681442374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3884,False,"{'a': 0.6, 'e': 0.02052845522310393}",20,16,7.235483438719829,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3885,False,"{'a': 0.6, 'e': 0.020507926767880824}",25,13,21.970599099885085,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3886,False,"{'a': 0.6, 'e': 0.020487418841112943}",20,6,26.362679047784567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3887,False,"{'a': 0.6, 'e': 0.02046693142227183}",20,3,33.28661843922132,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3888,False,"{'a': 0.6, 'e': 0.02044646449084956}",25,0,38.35301559166697,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3889,False,"{'a': 0.6, 'e': 0.020426018026358708}",25,11,26.335672866065938,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3890,False,"{'a': 0.6, 'e': 0.02040559200833235}",30,16,26.990270388447833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3891,False,"{'a': 0.6, 'e': 0.020385186416324017}",30,12,31.645270360043384,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3892,False,"{'a': 0.6, 'e': 0.020364801229907692}",30,24,11.939341604763527,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3893,False,"{'a': 0.6, 'e': 0.020344436428677785}",25,7,32.94349997219952,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3894,False,"{'a': 0.6, 'e': 0.020324091992249108}",25,0,39.28898635964806,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3895,False,"{'a': 0.6, 'e': 0.02030376790025686}",20,10,17.08073945566178,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3896,False,"{'a': 0.6, 'e': 0.020283464132356602}",20,8,22.36990743775894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3897,False,"{'a': 0.6, 'e': 0.020263180668224245}",20,10,17.487083956917843,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3898,False,"{'a': 0.6, 'e': 0.020242917487556022}",25,3,13.744178906483615,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
3899,False,"{'a': 0.6, 'e': 0.020222674570068464}",30,19,19.523947228982607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3900,False,"{'a': 0.6, 'e': 0.020202451895498397}",30,16,28.468133075420074,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3901,False,"{'a': 0.6, 'e': 0.020182249443602897}",20,14,9.197313566199824,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3902,False,"{'a': 0.6, 'e': 0.020162067194159295}",20,0,34.17089422630085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3903,False,"{'a': 0.6, 'e': 0.020141905126965134}",25,10,27.567623059938676,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3904,False,"{'a': 0.6, 'e': 0.02012176322183817}",20,10,20.42924739030176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3905,False,"{'a': 0.6, 'e': 0.020101641458616332}",25,10,22.385433883922442,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3906,False,"{'a': 0.6, 'e': 0.020081539817157715}",20,10,19.418694624943075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3907,False,"{'a': 0.6, 'e': 0.020061458277340558}",20,8,10.990961769795193,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3908,False,"{'a': 0.6, 'e': 0.02004139681906322}",20,11,11.806336942156788,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3909,False,"{'a': 0.6, 'e': 0.020021355422244154}",20,14,12.741612818879947,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3910,False,"{'a': 0.6, 'e': 0.02000133406682191}",25,13,21.868201650915537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3911,False,"{'a': 0.6, 'e': 0.01998133273275509}",20,3,27.249239779859522,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3912,False,"{'a': 0.6, 'e': 0.019961351400022333}",25,11,29.294433507198708,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3913,False,"{'a': 0.6, 'e': 0.01994139004862231}",20,16,7.077199544209888,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3914,False,"{'a': 0.6, 'e': 0.01992144865857369}",25,4,41.35142012850389,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3915,False,"{'a': 0.6, 'e': 0.019901527209915115}",20,14,14.02017114302059,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3916,False,"{'a': 0.6, 'e': 0.0198816256827052}",20,16,7.877968503686594,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3917,False,"{'a': 0.6, 'e': 0.019861744057022495}",25,8,13.039282148954701,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3918,False,"{'a': 0.6, 'e': 0.01984188231296547}",20,16,6.661567439521821,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3919,False,"{'a': 0.6, 'e': 0.019822040430652506}",20,10,16.096073975552553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3920,False,"{'a': 0.6, 'e': 0.019802218390221855}",25,3,26.035724466821904,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
3921,False,"{'a': 0.6, 'e': 0.019782416171831633}",20,11,8.107206266531193,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3922,False,"{'a': 0.6, 'e': 0.0197626337556598}",25,11,27.66763783002727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3923,False,"{'a': 0.6, 'e': 0.01974287112190414}",20,11,17.859802137980996,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3924,False,"{'a': 0.6, 'e': 0.019723128250782238}",20,15,7.657708668796121,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3925,False,"{'a': 0.6, 'e': 0.019703405122531454}",25,7,35.27367366471826,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3926,False,"{'a': 0.6, 'e': 0.019683701717408922}",20,10,22.818902332176688,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3927,False,"{'a': 0.6, 'e': 0.019664018015691512}",20,12,13.326512124547595,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3928,False,"{'a': 0.6, 'e': 0.019644353997675824}",20,10,21.20117092387308,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3929,False,"{'a': 0.6, 'e': 0.019624709643678146}",25,18,13.406462087922613,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3930,False,"{'a': 0.6, 'e': 0.01960508493403447}",20,9,22.01011048987153,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3931,False,"{'a': 0.6, 'e': 0.019585479849100435}",30,18,24.39410382280773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3932,False,"{'a': 0.6, 'e': 0.019565894369251335}",20,14,12.557033839096468,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3933,False,"{'a': 0.6, 'e': 0.019546328474882083}",20,12,14.985154258981863,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3934,False,"{'a': 0.6, 'e': 0.019526782146407202}",25,11,13.306444759719371,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3935,False,"{'a': 0.6, 'e': 0.019507255364260793}",30,22,14.78395515472769,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3936,False,"{'a': 0.6, 'e': 0.019487748108896533}",20,5,29.518292212672613,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3937,False,"{'a': 0.6, 'e': 0.019468260360787637}",25,10,29.989542937603723,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3938,False,"{'a': 0.6, 'e': 0.019448792100426847}",20,13,13.188249373195058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3939,False,"{'a': 0.6, 'e': 0.01942934330832642}",25,8,30.65001599376977,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3940,False,"{'a': 0.6, 'e': 0.019409913965018094}",25,11,28.019846410397662,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3941,False,"{'a': 0.6, 'e': 0.019390504051053078}",25,12,25.398507548167157,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3942,False,"{'a': 0.6, 'e': 0.019371113547002022}",20,16,7.045707359058175,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3943,False,"{'a': 0.6, 'e': 0.01935174243345502}",20,8,20.40224065323641,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3944,False,"{'a': 0.6, 'e': 0.019332390691021568}",20,0,33.573728841079614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3945,False,"{'a': 0.6, 'e': 0.019313058300330546}",20,8,23.70992696068911,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3946,False,"{'a': 0.6, 'e': 0.019293745242030213}",20,8,23.553233135061976,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3947,False,"{'a': 0.6, 'e': 0.019274451496788185}",20,11,17.700879669928767,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3948,False,"{'a': 0.6, 'e': 0.019255177045291397}",25,8,32.512550910881615,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3949,False,"{'a': 0.6, 'e': 0.019235921868246103}",25,7,18.188200484111544,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3950,False,"{'a': 0.6, 'e': 0.01921668594637786}",30,21,14.63689934859362,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3951,False,"{'a': 0.6, 'e': 0.01919746926043148}",30,19,21.624662574863606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3952,False,"{'a': 0.6, 'e': 0.01917827179117105}",35,15,38.55026151512816,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3953,False,"{'a': 0.6, 'e': 0.019159093519379878}",25,7,32.87868480572194,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
